City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
462,Urumqi,CN,43.801,87.6005,76.15,31,0,4.47,clear sky
463,Abnub,EG,27.2696,31.1511,85.35,17,0,8.3,clear sky
464,Shenavan,AM,40.0549,43.9288,76.51,46,0,0.0,clear sky
465,Haapiti,PF,-17.5667,-149.8667,82.13,77,72,9.46,moderate rain
466,Sterlibashevo,RU,53.4376,55.2578,61.59,87,77,1.39,broken clouds
467,Nushki,PK,29.5542,66.0215,80.42,70,31,4.45,scattered clouds
468,Kisangani,CD,0.5167,25.2,69.39,98,100,1.95,light rain
469,Shenjiamen,CN,29.9576,122.298,80.69,84,18,14.29,few clouds
470,Mehran,IR,33.1222,46.1646,89.83,9,0,9.93,clear sky
471,Mersing,MY,2.4312,103.8405,76.91,94,40,3.44,scattered clouds
472,Charlestown,AU,-32.95,151.6667,58.5,56,3,7.0,clear sky
473,Lincoln,US,40.8,-96.667,81.28,72,93,1.01,overcast clouds
474,Codrington,AU,-38.2667,141.9667,53.42,89,87,12.06,overcast clouds
475,Sainte-Marie,RE,-20.8968,55.5496,66.42,83,75,8.05,broken clouds
476,Penaflor,CL,-33.6167,-70.9167,57.07,87,56,2.26,broken clouds
477,Chimore,BO,-16.9833,-65.1333,76.84,74,94,2.71,overcast clouds
478,Kavieng,PG,-2.5744,150.7967,84.9,64,66,13.11,broken clouds
479,Banda Aceh,ID,5.5577,95.3222,78.17,82,100,6.58,overcast clouds
480,Arroio Grande,BR,-32.2375,-53.0869,62.76,95,21,5.26,few clouds
481,Necochea,AR,-38.5473,-58.7368,51.48,96,98,5.14,overcast clouds
482,Uaua,BR,-9.8414,-39.4817,69.62,82,95,14.56,overcast clouds
483,Billings,US,45.7833,-108.5007,85.28,38,20,9.22,few clouds
484,Sol-Iletsk,RU,51.1631,54.9918,63.48,88,100,6.29,overcast clouds
485,Dukat,RU,62.55,155.55,63.18,36,89,11.83,overcast clouds
486,Gumdag,TM,39.2061,54.5906,84.24,31,25,10.2,scattered clouds
487,Hamilton,US,39.1834,-84.5333,78.76,82,40,0.0,scattered clouds
488,Guerrero Negro,MX,27.9769,-114.0611,75.94,63,17,14.97,few clouds
489,Madingou,CG,-4.1536,13.55,70.39,73,44,2.39,scattered clouds
490,Panaba,MX,21.2833,-88.2667,78.73,82,100,3.15,overcast clouds
491,Luau,AO,-10.7073,22.2247,58.53,42,32,4.74,scattered clouds
492,Rosario,AR,-32.9468,-60.6393,73.94,78,0,5.75,clear sky
493,Gandorhun,SL,7.5,-11.8333,71.91,93,48,1.1,scattered clouds
494,West Lorne,CA,42.6001,-81.5998,75.69,64,45,8.41,scattered clouds
495,Mumford,GH,5.2618,-0.759,74.03,93,100,9.73,light rain
496,Gashua,NG,12.871,11.0482,84.06,64,85,16.67,overcast clouds
497,Aktash,RU,50.3,87.7333,43.14,79,0,0.47,clear sky
498,Santa Teresita,PH,13.8664,120.9814,80.78,83,98,2.44,overcast clouds
499,Troitskoye,RU,52.9821,84.6757,59.16,77,1,4.56,clear sky
500,Halifax,CA,44.6453,-63.5724,71.49,70,75,4.61,broken clouds
501,Aswan,EG,24.0934,32.907,86.97,17,2,7.83,clear sky
502,Urucuca,BR,-14.5931,-39.2844,70.61,98,36,2.39,scattered clouds
503,Cochrane,CA,51.1834,-114.4687,77.2,48,20,10.36,few clouds
504,Shangrao,CN,28.4532,117.9686,87.89,63,87,3.94,overcast clouds
505,Anadyr,RU,64.75,177.4833,50.5,81,40,17.9,scattered clouds
506,Lokosovo,RU,61.1333,74.8167,62.08,87,21,6.15,few clouds
507,Andenes,NO,69.3143,16.1194,51.93,100,100,13.8,overcast clouds
508,Fonte Boa,BR,-2.4959,-66.2662,73.9,95,19,2.26,few clouds
509,Awjilah,LY,29.1081,21.2869,82.53,39,5,15.3,clear sky
510,Ambovombe,MG,-25.1667,46.0833,62.94,71,61,3.31,broken clouds
511,Roberval,CA,48.5168,-72.2324,65.03,77,75,6.91,broken clouds
512,Mango,US,27.9797,-82.3065,77.32,93,0,3.44,clear sky
513,Quatre Cocos,MU,-20.2078,57.7625,68.09,77,36,11.34,scattered clouds
514,Mayumba,GA,-3.432,10.6554,68.27,92,11,2.86,few clouds
515,Auki,SB,-8.7676,160.7034,86.61,60,53,2.3,broken clouds
516,Beloha,MG,-25.1667,45.05,58.19,87,0,2.37,clear sky
517,Cairns,AU,-16.9167,145.7667,79.07,68,75,12.66,broken clouds
518,Yar-Sale,RU,66.8333,70.8333,51.44,80,100,6.33,overcast clouds
519,Dharchula,IN,29.85,80.5333,72.43,97,100,1.43,overcast clouds
520,Quelimane,MZ,-17.8786,36.8883,62.55,94,0,3.44,clear sky
521,Port Macquarie,AU,-31.4333,152.9167,59.9,46,0,14.18,clear sky
522,Chunhuhub,MX,19.55,-88.6833,76.8,85,90,3.22,overcast clouds
523,Porto Walter,BR,-8.2686,-72.7439,75.79,81,96,1.25,overcast clouds
524,Ruteng,ID,-8.6136,120.4721,69.13,61,10,1.52,clear sky
525,Pitea,SE,65.3172,21.4794,60.89,94,89,8.48,overcast clouds
526,Sao Filipe,CV,14.8961,-24.4956,77.2,85,65,2.84,broken clouds
527,The Valley,AI,18.217,-63.0578,82.26,79,4,17.72,clear sky
528,Bonavista,CA,48.6499,-53.1147,62.73,94,14,16.69,few clouds
529,Tezu,IN,27.9167,96.1667,77.47,94,75,0.34,broken clouds
530,Indramayu,ID,-6.3264,108.32,77.16,73,23,6.04,few clouds
531,Nome,US,64.5011,-165.4064,48.27,71,100,17.27,overcast clouds
532,Road Town,VG,18.4167,-64.6167,80.69,89,75,11.5,broken clouds
533,Matagami,CA,49.7502,-77.6328,68.11,64,28,5.75,scattered clouds
534,Kibre Mengist,ET,5.8833,38.9833,59.04,71,100,3.62,overcast clouds
535,Palmas,BR,-10.2128,-48.3603,75.07,60,0,6.91,clear sky
536,Dali,CN,25.7,100.1833,65.79,86,99,4.12,overcast clouds
537,Warmbad,NA,-28.45,18.7333,50.94,52,0,3.96,clear sky
538,Komsomolets,KZ,53.7453,62.0708,63.68,85,100,6.53,overcast clouds
539,Charters Towers,AU,-20.1,146.2667,71.58,49,0,11.5,clear sky
540,Armizonskoye,RU,55.9461,67.6736,63.1,96,100,10.16,overcast clouds
541,Urucara,BR,-2.5364,-57.76,76.35,79,53,2.62,broken clouds
542,Lethem,GY,3.3803,-59.7968,74.34,93,100,5.97,overcast clouds
543,Palana,RU,59.1167,159.9667,54.07,68,95,22.82,overcast clouds
544,Bani,DO,18.2833,-70.3333,83.86,74,28,11.97,scattered clouds
545,Talcahuano,CL,-36.7167,-73.1167,53.28,100,75,9.22,broken clouds
546,Centerville,US,39.6284,-84.1594,74.89,87,75,3.44,broken clouds
547,Iracoubo,GF,5.4802,-53.2011,78.93,81,13,5.55,few clouds
548,Gravdal,NO,68.1214,13.5031,52.54,87,100,22.53,overcast clouds
549,Siverek,TR,37.755,39.3167,77.2,25,0,6.85,clear sky
550,Periyanayakkanpalaiyam,IN,11.15,76.9333,74.79,94,75,2.3,mist
551,Langsa,ID,4.4683,97.9683,76.32,93,99,1.32,light rain
552,San Francisco,US,37.7749,-122.4194,85.24,78,20,18.41,smoke
553,Kokorevka,RU,52.5872,34.2778,60.28,95,0,3.02,clear sky
554,Balakhta,RU,55.38,91.6,54.68,91,100,2.53,overcast clouds
555,Paracuru,BR,-3.41,-39.0306,79.11,76,100,12.59,overcast clouds
556,Nuuk,GL,64.1835,-51.7216,41.61,93,100,9.22,overcast clouds
557,Bakchar,RU,57.0186,82.0711,64.92,85,10,4.45,clear sky
558,Baherden,TM,38.4362,57.4316,82.24,41,40,4.9,scattered clouds
559,Batemans Bay,AU,-35.7167,150.1833,56.1,40,3,9.28,clear sky
560,Shingu,JP,33.7333,135.9833,83.73,77,100,4.61,overcast clouds
561,Namibe,AO,-15.1961,12.1522,61.59,82,0,4.47,clear sky
562,Nouadhibou,MR,20.931,-17.0347,78.78,89,0,6.91,clear sky
563,Marfino,RU,55.7028,37.3822,68.34,77,0,2.24,clear sky
564,Porto Velho,BR,-8.7619,-63.9039,75.25,64,0,3.44,clear sky
565,Ust-Maya,RU,60.4167,134.5333,78.87,41,4,2.48,clear sky
566,Kostomuksha,RU,64.571,30.5767,60.33,88,100,10.85,light rain
567,Sinop,TR,41.7711,34.8709,59.52,62,0,5.06,clear sky
568,Edremit,TR,39.5961,27.0244,76.75,33,0,11.5,clear sky
569,Vila Do Maio,CV,15.1333,-23.2167,79.59,84,100,7.31,overcast clouds
570,Ural,RU,55.9078,94.7464,57.58,84,7,7.56,clear sky
571,Royan,FR,45.6285,-1.0281,64.78,74,0,8.61,clear sky
572,Itarema,BR,-2.9248,-39.9167,77.77,76,78,13.06,broken clouds
573,Vaitape,PF,-16.5167,-151.75,78.44,73,22,9.26,few clouds
574,Kuah,MY,6.3265,99.8432,80.58,83,20,3.44,few clouds
575,Otradnoye,RU,59.7775,30.8181,66.96,91,100,5.03,overcast clouds
576,Zharkent,KZ,44.1628,80.0,78.03,23,78,5.23,broken clouds
577,Puebla,MX,18.8333,-98.0,65.91,65,100,5.7,overcast clouds
578,Yilan,TW,24.757,121.753,89.46,57,2,3.67,clear sky
579,Birao,CF,10.2849,22.7882,70.84,97,100,5.01,overcast clouds
580,Savignano Sul Rubicone,IT,44.0953,12.4086,80.73,61,0,3.44,clear sky
581,Makakilo City,US,21.3469,-158.0858,82.72,63,100,20.71,overcast clouds
582,Dauphin,CA,51.1494,-100.0502,71.74,49,0,17.27,clear sky
583,Sola,VU,-13.8833,167.55,86.67,79,40,3.44,scattered clouds
584,Olinda,BR,-8.0089,-34.8553,71.33,94,100,4.61,overcast clouds
585,Roald,NO,62.5833,6.1333,53.17,87,75,8.05,broken clouds
586,Portoferraio,IT,42.8115,10.3146,81.16,67,0,4.25,clear sky
587,Boundiali,CI,9.5217,-6.4869,71.62,90,100,1.97,overcast clouds
588,Bayji,IQ,34.9311,43.487,86.92,14,0,11.16,clear sky
589,Jishou,CN,28.3167,109.7167,85.28,71,100,2.77,overcast clouds
590,Cazones,MX,20.7167,-97.3167,87.6,74,40,9.22,scattered clouds
591,Springbok,ZA,-29.6643,17.8865,41.76,82,0,4.16,clear sky
592,Hirado,JP,33.3597,129.5531,80.53,78,0,4.74,clear sky
593,Labuhan,ID,-6.8844,112.2051,78.94,72,24,7.81,few clouds
594,Sayat,TM,38.7839,63.8803,85.87,31,0,19.53,clear sky
595,Marzuq,YE,14.4,46.4667,81.18,43,100,5.68,overcast clouds
596,Mongomo,GQ,1.6274,11.3135,65.88,99,83,2.95,broken clouds
597,Peterhead,GB,57.5058,-1.7981,54.5,87,11,7.81,few clouds
598,Broken Hill,AU,-31.95,141.4333,53.17,57,9,6.11,clear sky
599,Santa Maria,BR,-29.6842,-53.8069,61.9,100,6,4.61,mist
600,Bonthe,SL,7.5264,-12.505,76.05,82,100,4.29,overcast clouds
601,Guia Lopes Da Laguna,BR,-21.4578,-56.1142,72.75,40,0,3.51,clear sky
602,Stokmarknes,NO,68.5646,14.9108,51.78,87,75,8.05,broken clouds
603,Vardo,NO,70.3705,31.1107,57.18,100,75,9.22,light rain
604,Varlamovo,RU,53.1897,48.4226,63.41,87,2,4.38,clear sky
605,Saint-Pierre,RE,-21.3393,55.4781,65.91,67,0,8.05,clear sky
606,Erie,US,42.7667,-78.6664,75.0,57,6,2.33,clear sky
607,Colac,AU,-38.3333,143.5833,51.17,93,100,10.13,overcast clouds
608,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,77.25,33,3,6.38,clear sky
609,West Lafayette,US,40.4259,-86.9081,75.22,80,100,8.05,overcast clouds
610,Stillwater,US,36.1156,-97.0584,101.55,32,7,3.0,clear sky
611,Rabo De Peixe,PT,37.8,-25.5833,73.27,75,20,6.91,few clouds
612,Bandarbeyla,SO,9.4942,50.8122,77.81,69,6,27.25,clear sky
613,Atar,MR,20.5169,-13.0499,89.94,45,68,7.45,broken clouds
614,Yumen,CN,40.2833,97.2,82.04,13,0,8.97,clear sky
615,Nyimba,ZM,-14.5566,30.8149,58.8,80,1,4.23,clear sky
616,Egvekinot,RU,66.3167,-179.1667,44.76,60,100,3.22,overcast clouds
617,Moerai,PF,-22.4333,-151.3333,70.7,61,2,21.79,clear sky
618,Miles City,US,46.4083,-105.8406,83.37,30,20,10.36,few clouds
619,Kamaishi,JP,39.2667,141.8833,79.9,81,41,4.23,scattered clouds
620,Heihe,CN,50.2441,127.4902,77.58,62,21,8.79,moderate rain
621,Richards Bay,ZA,-28.783,32.0377,54.93,85,0,7.7,clear sky
622,Tual,ID,-5.6667,132.75,79.16,80,59,22.08,broken clouds
623,Waterloo,CA,43.4668,-80.5164,73.89,49,0,6.91,clear sky
624,Broome,US,42.2506,-75.833,69.66,79,3,3.0,clear sky
625,Ewa Beach,US,21.3156,-158.0072,84.15,62,75,20.71,broken clouds
626,Bintulu,MY,3.1667,113.0333,73.81,100,40,3.44,moderate rain
627,Maamba,ZM,-17.3667,27.15,56.71,51,0,2.42,clear sky
628,Najran,SA,17.4924,44.1277,81.25,47,100,5.99,overcast clouds
629,Greece,US,43.2098,-77.6931,73.81,69,20,8.05,few clouds
630,Jizan,SA,17.3333,42.6667,88.74,66,100,4.14,overcast clouds
631,Teguise,ES,29.0605,-13.564,73.62,73,0,26.46,clear sky
632,Kindu,CD,-2.95,25.95,71.4,66,100,1.74,overcast clouds
633,Eureka,US,40.8021,-124.1637,66.2,75,50,3.0,scattered clouds
634,Shache,CN,38.4167,77.2406,85.71,21,4,1.7,clear sky
635,Ambilobe,MG,-13.2,49.05,67.23,83,97,3.89,overcast clouds
636,Marrakesh,MA,31.6315,-8.0083,87.87,20,0,5.75,clear sky
637,Wanning,CN,18.8003,110.3967,84.96,73,25,2.84,scattered clouds
638,Nakhon Thai,TH,17.1006,100.8374,81.37,84,10,0.49,clear sky
639,Barkhera,IN,28.45,79.8,78.94,86,80,6.82,moderate rain
640,Piracuruca,BR,-3.9281,-41.7092,73.4,79,100,4.25,overcast clouds
641,Popondetta,PG,-8.7537,148.2534,85.98,59,97,3.53,overcast clouds
642,Freeport,US,40.6576,-73.5832,80.58,54,0,10.36,clear sky
643,La Tuque,CA,47.4334,-72.7824,73.65,49,100,3.44,overcast clouds
644,Puerres,CO,1.1937,-77.2666,49.48,97,42,5.14,light rain
645,Coromandel,BR,-18.4733,-47.2003,61.84,50,0,4.0,clear sky
646,Kangaba,ML,11.9333,-8.4167,69.31,94,100,3.49,light rain
647,Cap Malheureux,MU,-19.9842,57.6142,68.47,78,11,1.01,few clouds
648,Dengzhou,CN,37.8086,120.7508,77.11,81,100,9.46,overcast clouds
649,Hailar,CN,49.2,119.7,74.59,63,100,11.92,overcast clouds
650,Bonito Oriental,HN,15.7477,-85.7356,83.82,97,100,3.09,overcast clouds
651,Salmas,IR,38.1973,44.7653,65.73,57,0,2.75,clear sky
652,Zhenhai,CN,24.2582,118.0905,84.88,77,4,7.61,clear sky
653,Katobu,ID,-4.9408,122.5276,81.1,72,65,8.97,broken clouds
654,Strezhevoy,RU,60.7333,77.5889,64.15,93,86,4.32,overcast clouds
655,Moshi,TZ,-3.35,37.3333,61.27,91,92,2.28,overcast clouds
656,Benghazi,LY,32.1167,20.0667,79.7,78,0,8.66,clear sky
657,Gucheng,CN,35.9115,111.3192,74.82,86,100,5.3,light rain
658,Yatou,CN,37.15,122.3833,78.91,84,94,14.79,overcast clouds
659,Bafra,TR,41.5678,35.9069,70.83,75,0,5.61,clear sky
660,Katesh,TZ,-4.5167,35.3833,50.13,96,94,3.78,overcast clouds
661,Alexandria,EG,31.2156,29.9553,76.96,83,40,6.91,scattered clouds
662,Progreso,MX,21.2833,-89.6667,77.11,80,47,19.62,scattered clouds
663,Zyryanka,RU,65.75,150.85,57.27,43,100,16.44,overcast clouds
664,Le Mars,US,42.7942,-96.1656,80.11,83,100,3.44,overcast clouds
665,Phatthalung,TH,7.5,100.0833,79.81,85,98,2.44,overcast clouds
666,Illapel,CL,-31.6308,-71.1653,52.27,90,1,1.14,clear sky
667,Sumbe,AO,-11.2061,13.8437,68.09,91,15,1.5,few clouds
668,Brae,GB,60.3964,-1.353,50.02,88,55,6.04,broken clouds
669,Esso,RU,55.9333,158.7,63.07,57,100,5.88,overcast clouds
670,Nishihara,JP,26.1842,127.7558,85.68,79,40,9.22,scattered clouds
671,Borba,BR,-4.3878,-59.5939,79.38,56,100,2.93,overcast clouds
672,San Marco In Lamis,IT,41.7131,15.6399,72.52,69,62,3.02,broken clouds
673,Singleton,AU,-32.5667,151.1833,58.98,50,0,13.0,clear sky
674,Rundu,NA,-17.9333,19.7667,55.02,41,64,5.97,broken clouds
675,Ust-Kut,RU,56.7938,105.7672,62.08,70,100,6.62,overcast clouds
676,Renqiu,CN,38.6989,116.0936,86.36,61,49,6.62,scattered clouds
677,Eyl,SO,7.9803,49.8164,76.93,70,4,23.0,clear sky
678,Okhotsk,RU,59.3833,143.3,64.81,73,23,5.93,few clouds
679,Susangerd,IR,31.5608,48.1831,91.27,12,90,9.95,overcast clouds
680,Samarai,PG,-10.6167,150.6667,79.48,84,58,11.32,broken clouds
681,Anjiang,CN,27.3194,110.1031,89.11,59,44,7.02,scattered clouds
682,Yantai,CN,37.5333,121.4,77.34,83,93,8.14,overcast clouds
683,Priyutovo,RU,53.9,53.9333,61.27,91,85,5.84,overcast clouds
684,Requena,ES,39.4883,-1.1004,72.79,91,51,4.81,broken clouds
685,Honningsvag,NO,70.9821,25.9704,53.35,94,100,1.14,overcast clouds
686,Yokosuka,JP,35.2836,139.6672,88.99,81,100,4.0,overcast clouds
687,Gold Coast,AU,-28.0,153.4333,62.24,46,0,4.61,clear sky
688,Iskateley,RU,67.6803,53.1512,52.45,77,97,7.9,overcast clouds
689,Sassandra,CI,4.95,-6.0833,74.46,87,100,8.28,light rain
690,Chernyshevskiy,RU,63.0128,112.4714,78.94,63,2,3.44,clear sky
691,Ucluelet,CA,48.9329,-125.5528,77.31,67,11,2.3,few clouds
692,Iquitos,PE,-3.7481,-73.2472,77.04,94,20,3.44,few clouds
693,Paamiut,GL,61.994,-49.6678,41.74,94,19,18.32,few clouds
694,Salisbury,GB,51.0693,-1.7957,57.02,76,20,5.75,few clouds
695,Deer Lake,CA,49.1667,-57.4316,62.46,77,20,5.75,few clouds
696,Las Vegas,US,36.175,-115.1372,96.24,36,0,14.97,clear sky
